Segment,Year,Country,Market,Region,Category,Sub-Category,Profit
Home Office,2011.0,Morocco,Africa,Africa,Office Supplies,Art,34.8
Home Office,2011.0,Morocco,Africa,Africa,Office Supplies,Binders,60.12
Home Office,2011.0,Morocco,Africa,Africa,Office Supplies,Storage,10.68
Home Office,2011.0,Morocco,Africa,Africa,Technology,Copiers,449.88
Home Office,2011.0,Mozambique,Africa,Africa,Furniture,Chairs,15.12
Home Office,2011.0,Mozambique,Africa,Africa,Office Supplies,Art,0.0
Home Office,2011.0,Mozambique,Africa,Africa,Office Supplies,Binders,6.84
Home Office,2011.0,Mozambique,Africa,Africa,Office Supplies,Labels,0.18
Home Office,2011.0,Mozambique,Africa,Africa,Office Supplies,Paper,4.65
Home Office,2011.0,Mozambique,Africa,Africa,Office Supplies,Storage,6.18
Home Office,2011.0,Netherlands,EU,Central,Furniture,Bookcases,-630.99
Home Office,2011.0,Netherlands,EU,Central,Office Supplies,Art,-30.78
Home Office,2011.0,Netherlands,EU,Central,Office Supplies,Binders,-48.09
Home Office,2011.0,Netherlands,EU,Central,Office Supplies,Paper,-9.99
Home Office,2011.0,New Zealand,APAC,Oceania,Furniture,Chairs,-10.464
Home Office,2011.0,New Zealand,APAC,Oceania,Furniture,Furnishings,2.892
Home Office,2011.0,New Zealand,APAC,Oceania,Office Supplies,Art,-19.08
Home Office,2011.0,New Zealand,APAC,Oceania,Office Supplies,Binders,45.24
Home Office,2011.0,New Zealand,APAC,Oceania,Office Supplies,Envelopes,-51.636
Home Office,2011.0,New Zealand,APAC,Oceania,Office Supplies,Labels,32.58
Home Office,2011.0,New Zealand,APAC,Oceania,Technology,Accessories,-62.028
Home Office,2011.0,New Zealand,APAC,Oceania,Technology,Machines,23.4
Home Office,2011.0,Nicaragua,LATAM,Central,Furniture,Bookcases,3.3
Home Office,2011.0,Nicaragua,LATAM,Central,Furniture,Chairs,33.1
Home Office,2011.0,Nicaragua,LATAM,Central,Office Supplies,Binders,5.56
Home Office,2011.0,Nicaragua,LATAM,Central,Office Supplies,Paper,11.32
Home Office,2011.0,Nicaragua,LATAM,Central,Office Supplies,Supplies,5.64
Home Office,2011.0,Nicaragua,LATAM,Central,Technology,Phones,992.16
Home Office,2011.0,Niger,Africa,Africa,Office Supplies,Art,28.98
Home Office,2011.0,Niger,Africa,Africa,Office Supplies,Binders,4.32
Home Office,2011.0,Niger,Africa,Africa,Technology,Phones,216.72
Home Office,2011.0,Nigeria,Africa,Africa,Furniture,Bookcases,-280.65
Home Office,2011.0,Nigeria,Africa,Africa,Furniture,Chairs,-66.054
Home Office,2011.0,Nigeria,Africa,Africa,Furniture,Furnishings,-254.01
Home Office,2011.0,Nigeria,Africa,Africa,Office Supplies,Appliances,-695.172
Home Office,2011.0,Nigeria,Africa,Africa,Office Supplies,Art,-293.493
Home Office,2011.0,Nigeria,Africa,Africa,Office Supplies,Binders,-122.634
Home Office,2011.0,Nigeria,Africa,Africa,Office Supplies,Envelopes,-14.916
Home Office,2011.0,Nigeria,Africa,Africa,Office Supplies,Fasteners,-40.608
Home Office,2011.0,Nigeria,Africa,Africa,Office Supplies,Labels,-13.026
Home Office,2011.0,Nigeria,Africa,Africa,Office Supplies,Paper,-55.797
Home Office,2011.0,Nigeria,Africa,Africa,Office Supplies,Storage,-445.053
Home Office,2011.0,Nigeria,Africa,Africa,Office Supplies,Supplies,-11.121
Home Office,2011.0,Nigeria,Africa,Africa,Technology,Accessories,-200.445
Home Office,2011.0,Nigeria,Africa,Africa,Technology,Copiers,-80.016
Home Office,2011.0,Nigeria,Africa,Africa,Technology,Machines,-164.48999999999998
Home Office,2011.0,Nigeria,Africa,Africa,Technology,Phones,-100.905
Home Office,2011.0,Norway,EU,North,Office Supplies,Labels,10.92
Home Office,2011.0,Norway,EU,North,Office Supplies,Storage,11.04
Home Office,2011.0,Norway,EU,North,Office Supplies,Supplies,10.29
Home Office,2011.0,Pakistan,APAC,Central Asia,Office Supplies,Binders,-26.46
Home Office,2011.0,Pakistan,APAC,Central Asia,Office Supplies,Labels,-1.5
Home Office,2011.0,Pakistan,APAC,Central Asia,Office Supplies,Storage,-231.54
Home Office,2011.0,Panama,LATAM,Central,Furniture,Bookcases,6.803999999999999
Home Office,2011.0,Panama,LATAM,Central,Office Supplies,Art,2.568
Home Office,2011.0,Panama,LATAM,Central,Office Supplies,Binders,-1.12
Home Office,2011.0,Panama,LATAM,Central,Office Supplies,Fasteners,-2.448
Home Office,2011.0,Panama,LATAM,Central,Technology,Copiers,9.12
Home Office,2011.0,Peru,LATAM,South,Furniture,Bookcases,5.8
Home Office,2011.0,Peru,LATAM,South,Furniture,Chairs,-38.712
Home Office,2011.0,Peru,LATAM,South,Office Supplies,Binders,-4.351999999999999
Home Office,2011.0,Peru,LATAM,South,Office Supplies,Labels,-2.032
Home Office,2011.0,Peru,LATAM,South,Office Supplies,Storage,9.044
Home Office,2011.0,Philippines,APAC,Southeast Asia,Furniture,Bookcases,-153.15
Home Office,2011.0,Philippines,APAC,Southeast Asia,Furniture,Chairs,1.5375000000000014
Home Office,2011.0,Philippines,APAC,Southeast Asia,Furniture,Furnishings,31.792499999999997
Home Office,2011.0,Philippines,APAC,Southeast Asia,Office Supplies,Art,-16.494
Home Office,2011.0,Philippines,APAC,Southeast Asia,Office Supplies,Binders,86.73599999999999
Home Office,2011.0,Philippines,APAC,Southeast Asia,Office Supplies,Envelopes,-76.794
Home Office,2011.0,Philippines,APAC,Southeast Asia,Office Supplies,Fasteners,-6.8955
Home Office,2011.0,Philippines,APAC,Southeast Asia,Office Supplies,Paper,-88.86
Home Office,2011.0,Philippines,APAC,Southeast Asia,Office Supplies,Storage,-9.0135
Home Office,2011.0,Philippines,APAC,Southeast Asia,Office Supplies,Supplies,-15.012
Home Office,2011.0,Philippines,APAC,Southeast Asia,Technology,Accessories,-54.75000000000001
Home Office,2011.0,Philippines,APAC,Southeast Asia,Technology,Copiers,-343.098
Home Office,2011.0,Philippines,APAC,Southeast Asia,Technology,Machines,-349.2
Home Office,2011.0,Philippines,APAC,Southeast Asia,Technology,Phones,127.6425
Home Office,2011.0,Poland,EMEA,EMEA,Furniture,Bookcases,52.92
Home Office,2011.0,Poland,EMEA,EMEA,Furniture,Furnishings,3.0
Home Office,2011.0,Poland,EMEA,EMEA,Office Supplies,Art,119.1
Home Office,2011.0,Poland,EMEA,EMEA,Office Supplies,Binders,0.39
Home Office,2011.0,Poland,EMEA,EMEA,Office Supplies,Paper,42.84
Home Office,2011.0,Poland,EMEA,EMEA,Office Supplies,Storage,22.08
Home Office,2011.0,Poland,EMEA,EMEA,Office Supplies,Supplies,11.16
Home Office,2011.0,Poland,EMEA,EMEA,Technology,Machines,36.42
Home Office,2011.0,Qatar,EMEA,EMEA,Office Supplies,Art,89.10000000000001
Home Office,2011.0,Romania,EMEA,EMEA,Furniture,Bookcases,178.74
Home Office,2011.0,Romania,EMEA,EMEA,Furniture,Furnishings,82.41
Home Office,2011.0,Romania,EMEA,EMEA,Office Supplies,Appliances,159.63
Home Office,2011.0,Romania,EMEA,EMEA,Office Supplies,Art,4.71
Home Office,2011.0,Romania,EMEA,EMEA,Office Supplies,Binders,47.76
Home Office,2011.0,Romania,EMEA,EMEA,Office Supplies,Fasteners,12.24
Home Office,2011.0,Romania,EMEA,EMEA,Office Supplies,Paper,8.52
Home Office,2011.0,Romania,EMEA,EMEA,Office Supplies,Storage,143.76
Home Office,2011.0,Romania,EMEA,EMEA,Technology,Copiers,177.96
Home Office,2011.0,Romania,EMEA,EMEA,Technology,Machines,24.24
Home Office,2011.0,Russia,EMEA,EMEA,Furniture,Bookcases,116.43
Home Office,2011.0,Russia,EMEA,EMEA,Office Supplies,Art,42.48
Home Office,2011.0,Russia,EMEA,EMEA,Office Supplies,Binders,7.29
Home Office,2011.0,Russia,EMEA,EMEA,Office Supplies,Envelopes,29.220000000000002
Home Office,2011.0,Russia,EMEA,EMEA,Technology,Accessories,66.24
Home Office,2011.0,Rwanda,Africa,Africa,Office Supplies,Supplies,0.0
Home Office,2011.0,Saudi Arabia,EMEA,EMEA,Furniture,Bookcases,213.96
Home Office,2011.0,Saudi Arabia,EMEA,EMEA,Furniture,Chairs,34.08
Home Office,2011.0,Saudi Arabia,EMEA,EMEA,Furniture,Furnishings,10.83
Home Office,2011.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Art,168.84
Home Office,2011.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Binders,15.18
Home Office,2011.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Envelopes,4.65
Home Office,2011.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Fasteners,12.36
Home Office,2011.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Paper,6.54
Home Office,2011.0,Saudi Arabia,EMEA,EMEA,Office Supplies,Supplies,5.46
Home Office,2011.0,Saudi Arabia,EMEA,EMEA,Technology,Accessories,139.32
Home Office,2011.0,Singapore,APAC,Southeast Asia,Office Supplies,Binders,55.56
Home Office,2011.0,Singapore,APAC,Southeast Asia,Office Supplies,Labels,5.46
Home Office,2011.0,South Africa,Africa,Africa,Furniture,Bookcases,18.21
Home Office,2011.0,South Africa,Africa,Africa,Furniture,Chairs,129.84
Home Office,2011.0,South Africa,Africa,Africa,Furniture,Furnishings,20.79
Home Office,2011.0,South Africa,Africa,Africa,Office Supplies,Appliances,91.97999999999999
Home Office,2011.0,South Africa,Africa,Africa,Office Supplies,Art,60.45
Home Office,2011.0,South Africa,Africa,Africa,Office Supplies,Binders,14.82
Home Office,2011.0,South Africa,Africa,Africa,Office Supplies,Envelopes,93.11999999999999
Home Office,2011.0,South Africa,Africa,Africa,Office Supplies,Fasteners,5.82
Home Office,2011.0,South Africa,Africa,Africa,Office Supplies,Paper,2.73
Home Office,2011.0,South Africa,Africa,Africa,Office Supplies,Storage,872.4
Home Office,2011.0,South Africa,Africa,Africa,Technology,Accessories,13.26
Home Office,2011.0,South Africa,Africa,Africa,Technology,Copiers,216.48
Home Office,2011.0,South Korea,APAC,North Asia,Furniture,Bookcases,-130.968
Home Office,2011.0,South Korea,APAC,North Asia,Furniture,Furnishings,-26.592
Home Office,2011.0,South Korea,APAC,North Asia,Furniture,Tables,-304.224
Home Office,2011.0,South Korea,APAC,North Asia,Office Supplies,Appliances,-823.95
Home Office,2011.0,South Korea,APAC,North Asia,Office Supplies,Binders,-30.465
Home Office,2011.0,South Korea,APAC,North Asia,Office Supplies,Fasteners,-1.17
Home Office,2011.0,South Korea,APAC,North Asia,Office Supplies,Storage,-461.82
Home Office,2011.0,South Korea,APAC,North Asia,Technology,Accessories,-50.55
Home Office,2011.0,South Korea,APAC,North Asia,Technology,Copiers,-229.08
Home Office,2011.0,South Korea,APAC,North Asia,Technology,Machines,-152.88
Home Office,2011.0,South Sudan,Africa,Africa,Technology,Phones,19.92
Home Office,2011.0,Spain,EU,South,Furniture,Bookcases,305.1
Home Office,2011.0,Spain,EU,South,Furniture,Chairs,18.894
Home Office,2011.0,Spain,EU,South,Furniture,Furnishings,44.52
Home Office,2011.0,Spain,EU,South,Furniture,Tables,-181.44
Home Office,2011.0,Spain,EU,South,Office Supplies,Appliances,175.14
Home Office,2011.0,Spain,EU,South,Office Supplies,Art,120.63
Home Office,2011.0,Spain,EU,South,Office Supplies,Binders,97.47
Home Office,2011.0,Spain,EU,South,Office Supplies,Envelopes,53.85
Home Office,2011.0,Spain,EU,South,Office Supplies,Fasteners,15.15
Home Office,2011.0,Spain,EU,South,Office Supplies,Labels,13.5
Home Office,2011.0,Spain,EU,South,Office Supplies,Paper,60.959999999999994
Home Office,2011.0,Spain,EU,South,Office Supplies,Storage,48.61499999999999
Home Office,2011.0,Spain,EU,South,Technology,Copiers,700.65
Home Office,2011.0,Sweden,EU,North,Furniture,Bookcases,-29.58
Home Office,2011.0,Sweden,EU,North,Office Supplies,Art,-61.65
Home Office,2011.0,Sweden,EU,North,Office Supplies,Binders,-0.42
Home Office,2011.0,Sweden,EU,North,Office Supplies,Paper,-26.055
Home Office,2011.0,Switzerland,EU,Central,Office Supplies,Storage,5.04
Home Office,2011.0,Tanzania,Africa,Africa,Office Supplies,Art,14.94
Home Office,2011.0,Tanzania,Africa,Africa,Technology,Accessories,9.96
Home Office,2011.0,Thailand,APAC,Southeast Asia,Furniture,Chairs,-349.4727
Home Office,2011.0,Thailand,APAC,Southeast Asia,Furniture,Furnishings,-52.346999999999994
Home Office,2011.0,Thailand,APAC,Southeast Asia,Office Supplies,Appliances,19.8972
Home Office,2011.0,Thailand,APAC,Southeast Asia,Office Supplies,Art,-12.495
Home Office,2011.0,Thailand,APAC,Southeast Asia,Office Supplies,Binders,-25.9488
Home Office,2011.0,Thailand,APAC,Southeast Asia,Office Supplies,Envelopes,-31.017
Home Office,2011.0,Thailand,APAC,Southeast Asia,Office Supplies,Fasteners,-3.0015
Home Office,2011.0,Thailand,APAC,Southeast Asia,Office Supplies,Labels,-0.531
Home Office,2011.0,Thailand,APAC,Southeast Asia,Office Supplies,Storage,-10.797600000000001
Home Office,2011.0,Thailand,APAC,Southeast Asia,Office Supplies,Supplies,-0.5133
Home Office,2011.0,Thailand,APAC,Southeast Asia,Technology,Copiers,-88.2426
Home Office,2011.0,Turkey,EMEA,EMEA,Furniture,Bookcases,-242.196
Home Office,2011.0,Turkey,EMEA,EMEA,Furniture,Chairs,-201.82800000000003
Home Office,2011.0,Turkey,EMEA,EMEA,Furniture,Furnishings,-3.552
Home Office,2011.0,Turkey,EMEA,EMEA,Office Supplies,Appliances,-1869.876
Home Office,2011.0,Turkey,EMEA,EMEA,Office Supplies,Art,-139.25400000000002
Home Office,2011.0,Turkey,EMEA,EMEA,Office Supplies,Binders,-55.782000000000004
Home Office,2011.0,Turkey,EMEA,EMEA,Office Supplies,Envelopes,-7.644
Home Office,2011.0,Turkey,EMEA,EMEA,Office Supplies,Paper,-15.906
Home Office,2011.0,Turkey,EMEA,EMEA,Office Supplies,Storage,-869.2740000000001
Home Office,2011.0,Turkey,EMEA,EMEA,Office Supplies,Supplies,-150.912
Home Office,2011.0,Turkey,EMEA,EMEA,Technology,Accessories,-428.106
Home Office,2011.0,Turkey,EMEA,EMEA,Technology,Copiers,-44.838
Home Office,2011.0,Turkey,EMEA,EMEA,Technology,Machines,-275.64
Home Office,2011.0,Turkey,EMEA,EMEA,Technology,Phones,-379.734
Home Office,2011.0,Turkmenistan,EMEA,EMEA,Office Supplies,Binders,-20.973
Home Office,2011.0,Turkmenistan,EMEA,EMEA,Office Supplies,Supplies,-20.319
Home Office,2011.0,Turkmenistan,EMEA,EMEA,Technology,Accessories,-47.166
Home Office,2011.0,Ukraine,EMEA,EMEA,Furniture,Chairs,76.5
Home Office,2011.0,Ukraine,EMEA,EMEA,Furniture,Tables,130.08
Home Office,2011.0,Ukraine,EMEA,EMEA,Office Supplies,Art,16.32
Home Office,2011.0,Ukraine,EMEA,EMEA,Office Supplies,Fasteners,18.419999999999998
Home Office,2011.0,Ukraine,EMEA,EMEA,Office Supplies,Labels,9.75
Home Office,2011.0,Ukraine,EMEA,EMEA,Office Supplies,Storage,36.36
Home Office,2011.0,Ukraine,EMEA,EMEA,Technology,Machines,236.04
Home Office,2011.0,United Kingdom,EU,North,Furniture,Bookcases,373.10999999999996
Home Office,2011.0,United Kingdom,EU,North,Furniture,Chairs,69.6
Home Office,2011.0,United Kingdom,EU,North,Furniture,Furnishings,-7.605
Home Office,2011.0,United Kingdom,EU,North,Furniture,Tables,323.46
Home Office,2011.0,United Kingdom,EU,North,Office Supplies,Art,118.344
Home Office,2011.0,United Kingdom,EU,North,Office Supplies,Binders,172.62
Home Office,2011.0,United Kingdom,EU,North,Office Supplies,Envelopes,10.26
Home Office,2011.0,United Kingdom,EU,North,Office Supplies,Fasteners,17.475
Home Office,2011.0,United Kingdom,EU,North,Office Supplies,Labels,15.51
Home Office,2011.0,United Kingdom,EU,North,Office Supplies,Paper,76.2
Home Office,2011.0,United Kingdom,EU,North,Office Supplies,Storage,183.234
Home Office,2011.0,United Kingdom,EU,North,Office Supplies,Supplies,45.78
Home Office,2011.0,United Kingdom,EU,North,Technology,Accessories,19.35
Home Office,2011.0,United Kingdom,EU,North,Technology,Copiers,331.68
Home Office,2011.0,United Kingdom,EU,North,Technology,Machines,343.824
Home Office,2011.0,United Kingdom,EU,North,Technology,Phones,23.37
Home Office,2011.0,United States,US,East,Furniture,Bookcases,73.66980000000001
Home Office,2011.0,United States,US,Central,Furniture,Chairs,2001.7677999999999
Home Office,2011.0,United States,US,South,Furniture,Furnishings,480.0144
Home Office,2011.0,United States,US,West,Furniture,Tables,905.1564
Home Office,2011.0,United States,US,Central,Office Supplies,Appliances,882.3809999999999
Home Office,2011.0,United States,US,East,Office Supplies,Art,191.6367
Home Office,2011.0,United States,US,Central,Office Supplies,Binders,569.8871000000001
Home Office,2011.0,United States,US,Central,Office Supplies,Envelopes,206.2702
Home Office,2011.0,United States,US,West,Office Supplies,Fasteners,10.7878
Home Office,2011.0,United States,US,Central,Office Supplies,Labels,155.33679999999998
Home Office,2011.0,United States,US,South,Office Supplies,Paper,943.9658
Home Office,2011.0,United States,US,South,Office Supplies,Storage,1009.7838999999999
Home Office,2011.0,United States,US,East,Office Supplies,Supplies,10.766
Home Office,2011.0,United States,US,East,Technology,Accessories,1686.3093999999999
Home Office,2011.0,United States,US,Central,Technology,Copiers,274.995
Home Office,2011.0,United States,US,East,Technology,Machines,770.6179000000001
Home Office,2011.0,United States,US,South,Technology,Phones,1537.5008000000003
Home Office,2011.0,Uruguay,LATAM,South,Furniture,Chairs,6.12
Home Office,2011.0,Uzbekistan,EMEA,EMEA,Office Supplies,Storage,43.17
Home Office,2011.0,Uzbekistan,EMEA,EMEA,Technology,Accessories,13.89
Home Office,2011.0,Uzbekistan,EMEA,EMEA,Technology,Phones,37.95
Home Office,2011.0,Venezuela,LATAM,South,Furniture,Bookcases,-106.116
Home Office,2011.0,Venezuela,LATAM,South,Furniture,Chairs,-20.028000000000002
Home Office,2011.0,Venezuela,LATAM,South,Office Supplies,Appliances,-316.28
Home Office,2011.0,Venezuela,LATAM,South,Office Supplies,Art,-90.024
Home Office,2011.0,Venezuela,LATAM,South,Office Supplies,Envelopes,-25.6
Home Office,2011.0,Venezuela,LATAM,South,Office Supplies,Storage,-9.6
Home Office,2011.0,Venezuela,LATAM,South,Office Supplies,Supplies,-139.076
Home Office,2011.0,Venezuela,LATAM,South,Technology,Accessories,1.904
Home Office,2011.0,Venezuela,LATAM,South,Technology,Machines,-170.208
Home Office,2011.0,Vietnam,APAC,Southeast Asia,Office Supplies,Paper,11.5893
Home Office,2011.0,Vietnam,APAC,Southeast Asia,Office Supplies,Storage,29.2686
Home Office,2011.0,Vietnam,APAC,Southeast Asia,Technology,Copiers,-147.5229
Home Office,2011.0,Zambia,Africa,Africa,Furniture,Chairs,90.24
Home Office,2011.0,Zambia,Africa,Africa,Furniture,Tables,682.92
Home Office,2011.0,Zambia,Africa,Africa,Office Supplies,Paper,2.85
Home Office,2011.0,Zambia,Africa,Africa,Office Supplies,Storage,161.16
